,ID,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA,points_ht,points_at,ttl_hm_pts_hm_tm_bfr_mch,ttl_hm_pts_aw_tm_bfr_mch,ttl_aw_pts_hm_tm_bfr_mch,ttl_aw_pts_aw_tm_bfr_mch,ht_hm_vs_Sampdoria,ht_hm_vs_Verona,ht_hm_vs_Cagliari,ht_hm_vs_Inter,ht_hm_vs_Lazio,ht_hm_vs_Livorno,ht_hm_vs_Napoli,ht_hm_vs_Parma,ht_hm_vs_Torino,ht_hm_vs_Fiorentina,ht_hm_vs_Chievo,ht_hm_vs_Juventus,ht_hm_vs_Atalanta,ht_hm_vs_Bologna,ht_hm_vs_Catania,ht_hm_vs_Genoa,ht_hm_vs_Milan,ht_hm_vs_Roma,ht_hm_vs_Sassuolo,ht_hm_vs_Udinese,ht_hm_vs_Palermo,ht_hm_vs_Lecce,ht_hm_vs_Reggina,ht_hm_vs_Siena,ht_hm_vs_Bari,ht_hm_vs_Cesena,ht_hm_vs_Brescia,ht_aw_vs_Sampdoria,ht_aw_vs_Verona,ht_aw_vs_Cagliari,ht_aw_vs_Inter,ht_aw_vs_Lazio,ht_aw_vs_Livorno,ht_aw_vs_Napoli,ht_aw_vs_Parma,ht_aw_vs_Torino,ht_aw_vs_Fiorentina,ht_aw_vs_Chievo,ht_aw_vs_Juventus,ht_aw_vs_Atalanta,ht_aw_vs_Bologna,ht_aw_vs_Catania,ht_aw_vs_Genoa,ht_aw_vs_Milan,ht_aw_vs_Roma,ht_aw_vs_Sassuolo,ht_aw_vs_Udinese,ht_aw_vs_Palermo,ht_aw_vs_Lecce,ht_aw_vs_Reggina,ht_aw_vs_Siena,ht_aw_vs_Bari,ht_aw_vs_Cesena,ht_aw_vs_Brescia,at_hm_vs_Sampdoria,at_hm_vs_Verona,at_hm_vs_Cagliari,at_hm_vs_Inter,at_hm_vs_Lazio,at_hm_vs_Livorno,at_hm_vs_Napoli,at_hm_vs_Parma,at_hm_vs_Torino,at_hm_vs_Fiorentina,at_hm_vs_Chievo,at_hm_vs_Juventus,at_hm_vs_Atalanta,at_hm_vs_Bologna,at_hm_vs_Catania,at_hm_vs_Genoa,at_hm_vs_Milan,at_hm_vs_Roma,at_hm_vs_Sassuolo,at_hm_vs_Udinese,at_hm_vs_Palermo,at_hm_vs_Lecce,at_hm_vs_Reggina,at_hm_vs_Siena,at_hm_vs_Bari,at_hm_vs_Cesena,at_hm_vs_Brescia,at_aw_vs_Sampdoria,at_aw_vs_Verona,at_aw_vs_Cagliari,at_aw_vs_Inter,at_aw_vs_Lazio,at_aw_vs_Livorno,at_aw_vs_Napoli,at_aw_vs_Parma,at_aw_vs_Torino,at_aw_vs_Fiorentina,at_aw_vs_Chievo,at_aw_vs_Juventus,at_aw_vs_Atalanta,at_aw_vs_Bologna,at_aw_vs_Catania,at_aw_vs_Genoa,at_aw_vs_Milan,at_aw_vs_Roma,at_aw_vs_Sassuolo,at_aw_vs_Udinese,at_aw_vs_Palermo,at_aw_vs_Lecce,at_aw_vs_Reggina,at_aw_vs_Siena,at_aw_vs_Bari,at_aw_vs_Cesena,at_aw_vs_Brescia
1230,1841,2010-11-06,Bologna,Lecce,H,1.91,3.25,4.33,1.9,3.1,4.25,1.9,3.15,3.9,1.91,3.2,4.33,1.91,3.3,4.2,1.91,3.4,4.6,3,0,53.0,29.0,34.0,12.0,5.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,6.0,4.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,4.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
1231,1842,2010-11-06,Inter,Brescia,D,1.25,5.0,15.0,1.25,5.3,10.5,1.25,5.0,10.0,1.25,5.5,12.0,1.29,4.8,13.0,1.29,5.25,15.0,1,1,104.0,6.0,80.0,3.0,5.0,0.0,4.0,0.0,6.0,3.0,6.0,3.0,1.0,6.0,6.0,7.0,6.0,6.0,6.0,2.0,6.0,2.0,0.0,9.0,4.0,3.0,3.0,6.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,6.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,7.0,3.0,9.0,3.0,3.0,0.0,6.0,7.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,1843,2010-11-07,Bari,Milan,A,4.33,3.25,1.91,4.25,3.3,1.85,3.9,3.3,1.85,4.5,3.4,1.83,4.5,3.1,1.91,4.75,3.4,1.91,0,3,44.0,96.0,14.0,65.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,3.0,6.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,3.0,4.0,1.0,4.0,3.0,3.0,6.0,9.0,4.0,6.0,3.0,5.0,7.0,0.0,3.0,0.0,6.0,3.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,1.0,5.0,3.0,1.0,6.0,6.0,3.0,4.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,6.0,3.0,0.0,0.0
1233,1844,2010-11-07,Fiorentina,Chievo,H,1.73,3.5,5.0,1.75,3.3,4.8,1.8,3.25,4.2,1.83,3.4,4.5,1.8,3.25,5.0,1.75,3.6,5.5,3,0,81.0,47.0,43.0,49.0,6.0,0.0,6.0,2.0,4.0,3.0,4.0,3.0,3.0,0.0,3.0,1.0,6.0,3.0,6.0,6.0,0.0,3.0,0.0,6.0,3.0,0.0,3.0,4.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,6.0,4.0,3.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0
1234,1845,2010-11-07,Juventus,Cesena,H,1.36,4.5,9.0,1.3,4.7,9.75,1.32,4.8,8.5,1.3,5.0,11.0,1.36,4.8,8.0,1.36,5.0,11.0,3,0,77.0,7.0,67.0,1.0,5.0,0.0,6.0,4.0,4.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,4.0,4.0,1.0,6.0,3.0,3.0,0.0,6.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,3.0,3.0,4.0,3.0,0.0,6.0,7.0,4.0,1.0,4.0,6.0,0.0,3.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1235,1846,2010-11-07,Lazio,Roma,A,2.5,3.1,2.9,2.4,3.1,2.95,2.4,3.1,2.8,2.38,3.25,3.0,2.4,3.2,3.0,2.5,3.25,3.1,0,3,59.0,100.0,59.0,55.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,7.0,3.0,4.0,1.0,3.0,0.0,3.0,4.0,1.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,9.0,1.0,0.0,3.0,1.0,6.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,6.0,6.0,6.0,0.0,4.0,3.0,3.0,6.0,4.0,0.0,6.0,7.0,6.0,9.0,2.0,0.0,0.0,4.0,6.0,6.0,3.0,6.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,6.0,3.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0
1236,1847,2010-11-07,Napoli,Parma,H,1.62,3.75,5.5,1.62,3.45,5.65,1.65,3.4,4.8,1.67,3.5,5.5,1.67,3.5,5.5,1.67,3.8,6.0,3,0,74.0,40.0,46.0,20.0,6.0,0.0,2.0,4.0,1.0,3.0,0.0,0.0,0.0,3.0,6.0,6.0,4.0,4.0,6.0,1.0,2.0,4.0,0.0,2.0,4.0,3.0,3.0,6.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1237,1848,2010-11-07,Palermo,Genoa,H,2.0,3.2,4.0,2.0,3.1,3.85,2.05,3.2,3.3,2.0,3.2,4.0,2.0,3.3,3.8,2.05,3.3,4.0,3,0,93.0,86.0,40.0,44.0,2.0,0.0,7.0,1.0,6.0,3.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,9.0,1.0,4.0,6.0,4.0,0.0,6.0,0.0,4.0,3.0,6.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,9.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,3.0,5.0,4.0,4.0,4.0,1.0,7.0,0.0,6.0,6.0,0.0,6.0,4.0,3.0,3.0,6.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0
1238,1849,2010-11-07,Sampdoria,Catania,D,1.83,3.4,4.5,1.8,3.25,4.55,1.85,3.2,4.1,1.83,3.4,4.5,1.91,3.3,4.2,1.91,3.3,5.0,1,1,84.0,74.0,43.0,24.0,0.0,0.0,2.0,4.0,9.0,3.0,4.0,1.0,3.0,6.0,4.0,4.0,6.0,6.0,4.0,3.0,6.0,2.0,0.0,5.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,3.0,4.0,0.0,3.0,0.0,3.0,0.0,6.0,3.0,4.0,0.0,5.0,6.0,3.0,4.0,3.0,1.0,4.0,4.0,0.0,6.0,0.0,4.0,0.0,1.0,6.0,1.0,3.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0
1239,1850,2010-11-07,Udinese,Cagliari,D,1.85,3.3,4.5,1.8,3.2,4.65,1.85,3.25,4.0,1.83,3.4,4.5,1.91,3.3,4.2,1.85,3.4,5.0,1,1,79.0,72.0,36.0,35.0,1.0,0.0,6.0,0.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,6.0,3.0,4.0,4.0,4.0,6.0,6.0,0.0,0.0,9.0,3.0,0.0,6.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,3.0,7.0,0.0,0.0,3.0,0.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,7.0,4.0,3.0,1.0,5.0,0.0,4.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,2.0,3.0,3.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
1240,1851,2010-11-10,Brescia,Juventus,D,4.75,3.3,1.8,4.3,3.4,1.8,4.1,3.3,1.8,4.33,3.2,1.73,4.8,3.3,1.8,5.0,3.5,1.85,1,1,6.0,80.0,4.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,4.0,4.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,4.0,4.0,1.0,6.0,3.0,3.0,0.0,6.0,0.0,4.0,3.0,4.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,3.0,3.0,4.0,3.0,0.0,6.0,7.0,4.0,1.0,4.0,6.0,0.0,3.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0
1241,1852,2010-11-10,Cagliari,Napoli,A,2.5,3.1,2.9,2.6,3.1,2.65,2.6,3.0,2.6,2.5,3.0,2.6,2.6,3.1,2.8,2.62,3.12,3.0,0,3,72.0,77.0,36.0,46.0,7.0,0.0,0.0,3.0,0.0,3.0,4.0,3.0,1.0,4.0,3.0,3.0,3.0,7.0,4.0,3.0,1.0,5.0,0.0,4.0,4.0,3.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,2.0,3.0,3.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,0.0,2.0,4.0,1.0,3.0,0.0,3.0,0.0,3.0,6.0,6.0,4.0,4.0,6.0,1.0,2.0,4.0,0.0,2.0,4.0,3.0,3.0,6.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,3.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0
1242,1853,2010-11-10,Catania,Udinese,H,2.6,3.1,2.8,2.45,3.15,2.8,2.4,3.0,2.9,2.38,3.0,2.75,2.6,3.1,2.8,2.6,3.12,3.1,3,0,74.0,80.0,25.0,36.0,3.0,0.0,6.0,3.0,4.0,0.0,5.0,6.0,3.0,4.0,3.0,1.0,4.0,4.0,0.0,6.0,0.0,4.0,0.0,1.0,6.0,1.0,3.0,1.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,3.0,4.0,1.0,3.0,3.0,1.0,6.0,3.0,4.0,4.0,4.0,6.0,6.0,0.0,0.0,9.0,3.0,0.0,6.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,3.0
1243,1854,2010-11-10,Cesena,Lazio,H,3.5,3.1,2.2,3.35,3.15,2.15,3.1,3.1,2.2,3.0,3.2,2.1,3.5,3.1,2.2,4.0,3.12,2.15,3,0,7.0,59.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,7.0,3.0,4.0,1.0,3.0,0.0,3.0,4.0,1.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,9.0,1.0,0.0,3.0,1.0,6.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0
1244,1855,2010-11-10,Chievo,Bari,D,2.05,3.2,3.75,2.0,3.2,3.7,1.9,3.2,3.8,1.91,3.2,3.5,2.0,3.2,3.8,2.05,3.3,4.0,1,1,47.0,44.0,49.0,14.0,1.0,0.0,5.0,1.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,4.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,6.0,4.0,3.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,3.0,3.0,6.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1245,1856,2010-11-10,Genoa,Bologna,H,1.73,3.5,5.0,1.68,3.5,5.0,1.75,3.4,4.3,1.73,3.2,4.33,1.67,3.5,5.5,1.73,3.75,5.5,3,0,86.0,56.0,44.0,34.0,6.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,3.0,5.0,4.0,4.0,4.0,1.0,7.0,0.0,6.0,6.0,0.0,6.0,4.0,3.0,3.0,6.0,4.0,0.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,4.0,4.0,3.0,0.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,0.0,6.0,4.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0,1.0,4.0,0.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1246,1857,2010-11-10,Lecce,Inter,D,5.5,3.3,1.73,5.5,3.4,1.65,4.1,3.3,1.8,5.0,3.3,1.62,6.0,3.5,1.62,6.0,3.5,1.73,1,1,29.0,105.0,12.0,80.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,6.0,3.0,6.0,3.0,1.0,6.0,6.0,7.0,6.0,6.0,6.0,2.0,6.0,2.0,0.0,9.0,4.0,3.0,3.0,6.0,4.0,0.0,1.0,1.0,0.0,6.0,0.0,6.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,7.0,3.0,9.0,3.0,3.0,0.0,6.0,7.0,3.0,3.0,6.0,1.0,0.0,0.0
1247,1858,2010-11-10,Milan,Palermo,H,1.57,3.6,6.5,1.55,3.65,6.1,1.6,3.6,5.0,1.5,3.5,6.0,1.62,3.6,6.0,1.62,4.0,6.5,3,0,96.0,96.0,68.0,40.0,6.0,0.0,6.0,3.0,4.0,1.0,4.0,3.0,3.0,6.0,9.0,4.0,6.0,3.0,5.0,7.0,0.0,3.0,0.0,6.0,3.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,1.0,5.0,3.0,1.0,6.0,6.0,3.0,4.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,6.0,6.0,0.0,0.0,2.0,0.0,7.0,1.0,6.0,3.0,6.0,3.0,3.0,3.0,6.0,3.0,6.0,9.0,1.0,7.0,6.0,4.0,0.0,6.0,0.0,4.0,3.0,6.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,9.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0
1248,1859,2010-11-10,Roma,Fiorentina,H,1.83,3.4,4.5,1.78,3.3,4.55,1.8,3.3,4.1,1.8,3.2,4.0,1.83,3.4,4.33,1.8,3.6,5.0,3,0,100.0,84.0,58.0,43.0,3.0,0.0,6.0,6.0,6.0,0.0,4.0,3.0,3.0,6.0,4.0,0.0,6.0,7.0,6.0,9.0,2.0,0.0,0.0,4.0,6.0,6.0,3.0,6.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,6.0,1.0,4.0,4.0,3.0,3.0,6.0,3.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0,6.0,0.0,6.0,2.0,4.0,3.0,4.0,3.0,3.0,0.0,6.0,1.0,6.0,3.0,6.0,6.0,0.0,3.0,0.0,6.0,3.0,0.0,3.0,4.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0
1249,1860,2010-11-11,Parma,Sampdoria,H,2.38,3.1,3.1,2.3,3.1,3.1,2.5,3.0,2.75,2.38,3.0,2.75,2.4,3.1,3.1,2.38,3.2,3.4,3,0,40.0,85.0,20.0,43.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,9.0,3.0,4.0,1.0,3.0,6.0,4.0,4.0,6.0,6.0,5.0,3.0,6.0,2.0,0.0,5.0,1.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,4.0,2.0,3.0,3.0,4.0,0.0,3.0,0.0
1250,1861,2010-11-13,Fiorentina,Cesena,H,1.44,4.0,8.0,1.4,4.0,8.5,1.45,3.9,6.5,1.44,4.33,7.0,1.44,4.0,8.0,1.5,4.2,8.0,3,0,84.0,10.0,43.0,1.0,6.0,0.0,6.0,2.0,4.0,3.0,4.0,3.0,3.0,0.0,6.0,1.0,6.0,3.0,6.0,6.0,0.0,3.0,0.0,6.0,3.0,0.0,3.0,4.0,6.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3.0,0.0,3.0,1.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,1862,2010-11-13,Juventus,Roma,D,2.2,3.2,3.4,2.1,3.25,3.35,2.0,3.2,3.4,2.1,3.3,3.5,2.1,3.25,3.5,2.3,3.2,3.5,1,1,80.0,103.0,68.0,58.0,5.0,0.0,6.0,4.0,4.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,4.0,4.0,1.0,6.0,3.0,3.0,0.0,6.0,0.0,4.0,3.0,4.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0,4.0,1.0,0.0,3.0,3.0,4.0,3.0,0.0,6.0,7.0,4.0,1.0,4.0,6.0,0.0,3.0,3.0,3.0,1.0,6.0,0.0,0.0,1.0,3.0,0.0,6.0,6.0,6.0,0.0,4.0,3.0,3.0,9.0,4.0,0.0,6.0,7.0,6.0,9.0,2.0,0.0,0.0,4.0,6.0,6.0,3.0,6.0,3.0,1.0,0.0,2.0,0.0,2.0,2.0,6.0,1.0,4.0,4.0,3.0,3.0,6.0,3.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,0.0,0.0
